0,1,2,3
6.0,0.8437394,0.8577392,0.87998855
4.0,0.66310906,0.26035485,0.9737147
2.0,0.841632,0.32168207,0.11382395
5.0,0.1768544,0.88798285,0.62522554
0.0,0.6758617,0.80214983,0.16986802
3.0,0.21530348,0.366122,0.32749337
4.0,0.6827802,0.32463497,0.9026269
6.0,0.9171075,0.7300947,0.8055546
6.0,0.9475835,0.76903564,0.82433265
3.0,0.08450964,0.5618392,0.26960385
8.0,0.39921826,0.26075643,0.13825646
6.0,0.9458797,0.76957166,0.8846818
2.0,0.71852815,0.39435628,0.1561
3.0,0.15098491,0.61025566,0.25282776
1.0,0.8959757,0.11209911,0.67507356
0.0,0.79238176,0.84018815,0.19579658
7.0,0.4885314,0.34789968,0.38805833
4.0,0.71043456,0.22935322,0.9368563
8.0,0.41672665,0.26801968,0.22855943
0.0,0.68265593,0.9175079,0.1541909
1.0,0.686096,0.13182685,0.67965746
3.0,0.2915893,0.4564589,0.36110866
1.0,0.92589384,0.14373547,0.6694041
2.0,0.7946311,0.32595545,0.1892058
7.0,0.27040982,0.07554266,0.48821244
1.0,0.8698622,0.17160723,0.5837531
4.0,0.7480063,0.38136572,0.97640336
1.0,0.8300116,0.086055875,0.5654558
7.0,0.10886639,0.07915339,0.79980254
7.0,0.38259506,0.26130033,0.6353191
1.0,0.8956005,0.12601405,0.640791
9.0,0.14027807,0.3639434,0.84743035
0.0,0.73421913,0.93143487,0.1589002
5.0,0.06559551,0.90509915,0.63821596
0.0,0.74784946,0.66984034,0.2395145
9.0,0.21534044,0.2712155,0.6672459
5.0,0.17983153,0.85263616,0.7920188
0.0,0.6584796,0.80831146,0.14961821
6.0,0.8631866,0.76206255,0.767226
7.0,0.15843388,0.022733182,0.5288201
1.0,0.9338228,0.12894124,0.627217
1.0,0.8334839,0.16424927,0.6156335
6.0,0.89686394,0.7813878,0.9387808
9.0,0.13255069,0.39792198,0.8714632
7.0,0.13862506,0.036836684,0.563808
2.0,0.9034809,0.22118723,0.047021925
8.0,0.31494075,0.27345318,0.07461491
7.0,0.1757038,0.06240046,0.5437371
6.0,0.96396375,0.9481917,0.8536395
2.0,0.6098255,0.2572586,0.1528298
1.0,0.93480074,0.09548622,0.634096
9.0,0.22683403,0.35805506,0.78612995
0.0,0.750381,0.9211115,0.114634186
9.0,0.4761816,0.3121221,0.8791574
2.0,0.9064044,0.28778934,0.050363064
9.0,0.11402702,0.33769313,0.79004776
2.0,0.7576449,0.16299883,0.07872394
1.0,0.8683224,0.094953984,0.6495782
9.0,0.15441611,0.3356709,0.7651545
0.0,0.5973638,0.8160707,0.33798873
9.0,0.16360623,0.44667932,0.8097707
2.0,0.7885301,0.41605702,0.3063603
8.0,0.5044988,0.21080929,0.12022048
9.0,0.21491972,0.35500726,0.8549608
2.0,0.7631993,0.23906258,0.098600656
5.0,0.40499488,0.70264184,0.67150307
5.0,0.5793784,0.8016883,0.30741715
6.0,0.8337901,0.66922814,0.68688416
8.0,0.3792907,0.23287901,0.17334461
1.0,0.8928869,0.11699906,0.5919889
3.0,0.061368227,0.55130565,0.17913964
2.0,0.83077693,0.20634833,0.21285939
3.0,0.07952541,0.5932503,0.26276547
7.0,0.3444157,0.17835078,0.58695036
6.0,0.801741,0.7491771,0.7155473
1.0,0.75740373,0.12564218,0.46860167
0.0,0.71256036,0.85481197,0.25856143
4.0,0.5623619,0.5245358,0.8898387
4.0,0.61070424,0.3457673,0.84385324
8.0,0.46676564,0.18638065,0.15895966
6.0,0.8283533,0.9115412,0.70921326
0.0,0.7371423,0.9261093,0.119552046
1.0,0.78565043,0.10990766,0.48461065
1.0,0.92249376,0.119816124,0.6397824
0.0,0.85383725,0.940271,0.18476641
7.0,0.38638029,0.06203547,0.44967535
6.0,0.65427345,0.6494951,0.44011006
6.0,0.94944507,0.73049337,0.7339933
3.0,0.08111477,0.59078497,0.27119845
9.0,0.23329282,0.46223223,0.8804047
2.0,0.8545368,0.37567616,0.13218895
8.0,0.39513725,0.3567951,0.14326298
8.0,0.49268436,0.2486473,0.08556399
6.0,0.6565576,0.7370118,0.6784779
7.0,0.21559373,0.05378142,0.52811384
1.0,0.933986,0.117872685,0.6137866
0.0,0.64801717,0.8070001,0.4099567
6.0,0.78888965,0.8790741,0.8607022
2.0,0.657652,0.28163576,0.18655652
8.0,0.5027826,0.73552716,0.54377717
1.0,0.8793467,0.18829122,0.5390182
2.0,0.83067465,0.37130484,0.1035808
4.0,0.551186,0.31139642,0.9381772
7.0,0.19116497,0.043718964,0.556036
8.0,0.3486947,0.4061735,0.4899414
5.0,0.119402766,0.78918076,0.686192
5.0,0.25718912,0.6797339,0.56505674
1.0,0.799734,0.08513719,0.57686603
1.0,0.9164847,0.14464015,0.65712017
3.0,0.117156655,0.5194833,0.24791327
1.0,0.5765837,0.39340627,0.34891534
0.0,0.82031554,0.9456752,0.09670508
8.0,0.44753635,0.20508862,0.16571742
9.0,0.16482118,0.2727516,0.8564216
9.0,0.1193423,0.38104767,0.8595326
1.0,0.94448334,0.12773979,0.5935542
4.0,0.82428765,0.20964,0.9667541
2.0,0.89484406,0.4064175,0.176175
2.0,0.8330758,0.3685464,0.12802812
2.0,0.9248638,0.37539864,0.07638261
8.0,0.4367406,0.22246829,0.13336465
8.0,0.4422335,0.22917083,0.17089778
6.0,0.7586651,0.69891524,0.6580472
2.0,0.6069943,0.27558953,0.46491715
4.0,0.7962738,0.24355593,0.94786835
9.0,0.33674002,0.40982857,0.8033774
6.0,0.9582746,0.90011567,0.81478715
1.0,0.84589964,0.19532952,0.665732
7.0,0.24670288,0.06150484,0.56313074
7.0,0.2508672,0.18005663,0.6754979
9.0,0.19190812,0.49550095,0.52398795
0.0,0.59485674,0.7472023,0.27705842
6.0,0.8112924,0.6781328,0.60137737
7.0,0.2367445,0.06153539,0.46711043
8.0,0.5089725,0.25998363,0.2927704
0.0,0.6263952,0.85060865,0.18219563
4.0,0.72018486,0.30352342,0.93861437
2.0,0.9253045,0.4078772,0.11332509
2.0,0.7867497,0.23703122,0.10881585
0.0,0.8274478,0.92068756,0.10298085
2.0,0.6986983,0.3747465,0.17238188
5.0,0.11771366,0.87262714,0.64497113
4.0,0.75407517,0.3446929,0.97850645
1.0,0.889712,0.12687707,0.626516
4.0,0.50169146,0.19418415,0.92124504
3.0,0.059777826,0.60436815,0.25228858
5.0,0.35377425,0.74203587,0.6717199
6.0,0.6798831,0.77760077,0.74845004
2.0,0.91727483,0.33163738,0.052496016
9.0,0.098287046,0.34183234,0.8997847
3.0,0.1214439,0.4089601,0.13725477
8.0,0.4665004,0.33607307,0.22837952
8.0,0.38725495,0.33177137,0.26519084
9.0,0.13896418,0.39006126,0.8420123
1.0,0.9240774,0.14708534,0.6178826
7.0,0.18661076,0.043076217,0.48677188
8.0,0.42678666,0.22660896,0.15412888
1.0,0.901835,0.102870464,0.6509824
8.0,0.6716343,0.34082666,0.29010388
6.0,0.92551744,0.69410884,0.7723173
7.0,0.2415812,0.1763587,0.51095045
0.0,0.805205,0.8851013,0.17549002
0.0,0.65038955,0.88867986,0.1551193
9.0,0.15486902,0.31098467,0.8153794
0.0,0.6430869,0.83488953,0.2648427
3.0,0.19743201,0.47529352,0.3107217
9.0,0.3057801,0.37854326,0.824148
1.0,0.9387555,0.102452785,0.44904467
9.0,0.19697261,0.29531944,0.7047429
3.0,0.045856595,0.6093556,0.1865041
8.0,0.3298764,0.26288867,0.21553451
4.0,0.7753774,0.31556645,0.9678115
5.0,0.15140292,0.7847409,0.6125668
7.0,0.1775029,0.0439592,0.5935455
1.0,0.7725842,0.1265474,0.495946
7.0,0.25349015,0.095579565,0.35804266
5.0,0.24223244,0.84028053,0.5363187
7.0,0.20338061,0.0761694,0.5864604
6.0,0.9036219,0.7893463,0.8720384
2.0,0.92838335,0.22391719,0.080616
0.0,0.70111334,0.8996936,0.16250437
3.0,0.033409685,0.5756518,0.18169314
0.0,0.693254,0.8861882,0.23845571
6.0,0.9564224,0.87618816,0.8965616
3.0,0.18588784,0.47929364,0.1701445
7.0,0.15782839,0.1314953,0.57845056
1.0,0.90745866,0.11897433,0.42214754
6.0,0.80366164,0.8438729,0.85838294
2.0,0.7539698,0.44541442,0.28385955
8.0,0.37777013,0.1265406,0.03738281
7.0,0.13058937,0.025360078,0.51974726
7.0,0.24032405,0.10575393,0.5712608
2.0,0.74755514,0.42158872,0.21855083
4.0,0.73581946,0.20366949,0.9649829
6.0,0.9006362,0.8787982,0.7902251
3.0,0.06977752,0.5509777,0.2034502
3.0,0.050542355,0.5951725,0.16245252
4.0,0.8210019,0.19269359,0.9780458
9.0,0.12048939,0.48593134,0.8106541
5.0,0.16091046,0.9016722,0.7741548
8.0,0.48620832,0.31188446,0.2361215
4.0,0.8209233,0.23487139,0.96365654
7.0,0.21072415,0.03133446,0.547409
3.0,0.14876479,0.48631167,0.34643215
8.0,0.5629964,0.24624273,0.18586555
5.0,0.3105684,0.8220227,0.6789127
3.0,0.055905193,0.5074996,0.18467385
7.0,0.17548913,0.042898357,0.53814083
4.0,0.62605846,0.36954993,0.6115762
4.0,0.46107054,0.3345524,0.73524415
6.0,0.92966366,0.7002288,0.8385984
3.0,0.07812086,0.4354142,0.15222338
0.0,0.71187836,0.7295835,0.33674687
1.0,0.91272116,0.106398165,0.6640242
1.0,0.8495789,0.24677601,0.52885586
3.0,0.07381764,0.49841443,0.20893326
4.0,0.6982039,0.38789922,0.93946356
8.0,0.37076277,0.3195585,0.32149732
6.0,0.93031406,0.82857627,0.8785948
6.0,0.9634539,0.86211884,0.9166402
8.0,0.33918485,0.2108315,0.07772866
4.0,0.8662868,0.28914148,0.891232
6.0,0.97710407,0.959522,0.8665217
4.0,0.79856783,0.28378832,0.86080354
0.0,0.6210954,0.65291876,0.37921736
7.0,0.1694108,0.040125787,0.5995635
1.0,0.924204,0.07967591,0.5873929
5.0,0.0813925,0.85082436,0.69269365
8.0,0.59159875,0.26967835,0.23310551
9.0,0.1542106,0.28516153,0.7180309
5.0,0.08491287,0.7341798,0.5439131
0.0,0.8434452,0.8741004,0.2701438
6.0,0.97450334,0.843151,0.89417034
1.0,0.88238,0.094891995,0.60181296
8.0,0.37830845,0.24423596,0.12510666
8.0,0.3384508,0.29401606,0.20047316
4.0,0.8126804,0.31811047,0.9674697
8.0,0.42687866,0.30739224,0.23397687
3.0,0.058897078,0.44297448,0.1438578
8.0,0.2534179,0.18586668,0.21238911
2.0,0.6678153,0.41281202,0.31375337
7.0,0.3298514,0.28299767,0.4341894
2.0,0.88956714,0.36616307,0.33129913
9.0,0.11469534,0.28477007,0.85177934
7.0,0.16981769,0.055064023,0.52847797
2.0,0.7738262,0.23647901,0.050253063
0.0,0.7773484,0.899192,0.08917859
1.0,0.8222325,0.14224416,0.5783772
1.0,0.7478711,0.14985946,0.48035944
6.0,0.8886182,0.8892983,0.89404356
6.0,0.8741549,0.76997095,0.85153854
7.0,0.22589812,0.035665154,0.52066076
3.0,0.20981106,0.5612991,0.23126665
5.0,0.19161728,0.7993022,0.6513873
2.0,0.7784232,0.4485314,0.27220413
4.0,0.5309404,0.30908692,0.93399906
1.0,0.9237956,0.108510375,0.577564
9.0,0.14777857,0.3555646,0.8391092
4.0,0.46981093,0.377884,0.85748833
8.0,0.43658876,0.26569158,0.12667528
0.0,0.6872899,0.7763531,0.24819377
9.0,0.13628998,0.34407517,0.79371536
6.0,0.9723261,0.89416975,0.92615855
8.0,0.42754012,0.19737586,0.13611537
7.0,0.17180133,0.049229056,0.53516203
1.0,0.7651565,0.24897933,0.5109111
0.0,0.81874406,0.9359321,0.12549922
8.0,0.6387671,0.38027677,0.26565403
3.0,0.4876229,0.38282233,0.20922232
4.0,0.7392893,0.3862099,0.9225687
1.0,0.9195162,0.15068895,0.666384
8.0,0.52736497,0.21050203,0.08192378
2.0,0.8219196,0.25881267,0.16567838
1.0,0.9114364,0.1917046,0.6111965
5.0,0.08434507,0.8870733,0.63636637
7.0,0.15589225,0.14382589,0.6569261
5.0,0.1894533,0.7051822,0.58204764
6.0,0.8892051,0.6665238,0.6953109
4.0,0.88536924,0.39947134,0.90601003
9.0,0.1536003,0.33347684,0.84805334
2.0,0.8605385,0.31614175,0.12916666
7.0,0.2141555,0.027695298,0.47393858
0.0,0.7518728,0.7727038,0.549554
8.0,0.3993576,0.37760016,0.12724885
2.0,0.87755716,0.20219919,0.05238545
6.0,0.9131517,0.8000422,0.8453094
8.0,0.36563826,0.25253716,0.13912567
9.0,0.10045329,0.310242,0.84694076
3.0,0.100266546,0.5669667,0.23760599
7.0,0.19701594,0.06203398,0.616317
6.0,0.9320403,0.7874106,0.88215417
3.0,0.040621728,0.4756081,0.16328812
5.0,0.31095433,0.7545002,0.72011685
6.0,0.95885044,0.7729217,0.9057369
0.0,0.7275463,0.9252712,0.182125
6.0,0.93758446,0.8261783,0.7705158
6.0,0.96627903,0.94605505,0.8666632
2.0,0.8630347,0.3382739,0.09778845
3.0,0.02705735,0.54328173,0.12587428
0.0,0.7881769,0.929144,0.17973727
3.0,0.1328854,0.42136532,0.14748919
1.0,0.874863,0.12938008,0.6701158
1.0,0.85712516,0.13752437,0.5653595
8.0,0.44867715,0.2917061,0.3199339
7.0,0.19336125,0.1766063,0.60781115
0.0,0.7441518,0.9204626,0.112113684
6.0,0.8129729,0.6546168,0.5917647
8.0,0.3161779,0.30848157,0.14961451
2.0,0.9546052,0.36012748,0.10453865
0.0,0.808581,0.9138535,0.27878833
3.0,0.04856524,0.47382385,0.18703759
4.0,0.53331435,0.29816258,0.9348333
7.0,0.18827066,0.021775156,0.51561785
9.0,0.19003782,0.44857764,0.78103316
7.0,0.48640832,0.26191267,0.5627478
9.0,0.18663198,0.40233815,0.8581968
5.0,0.24297225,0.63388836,0.40148145
7.0,0.24284425,0.030779779,0.42141187
0.0,0.65191114,0.89288116,0.10751653
2.0,0.92881846,0.27148986,0.07934585
1.0,0.8670587,0.1086674,0.6375737
2.0,0.8020364,0.4517326,0.20729175
8.0,0.5780961,0.2176463,0.2390345
2.0,0.9370788,0.32754958,0.073550195
1.0,0.89286566,0.08707923,0.5494078
7.0,0.24777734,0.058163643,0.39402807
1.0,0.9486931,0.23326626,0.60704166
6.0,0.86616397,0.44078422,0.5686381
6.0,0.84924114,0.76644075,0.8521812
8.0,0.40945634,0.25170404,0.1625793
7.0,0.45533055,0.23979497,0.48967716
2.0,0.9535018,0.18968725,0.048386246
2.0,0.853739,0.22044155,0.057239115
4.0,0.47111815,0.35185534,0.86407745
0.0,0.8645952,0.9220854,0.16112691
3.0,0.06654474,0.47670627,0.20725018
1.0,0.92221546,0.11184159,0.567
3.0,0.08056459,0.5019649,0.20448416
3.0,0.08733338,0.48743722,0.1330185
9.0,0.22940496,0.31544423,0.88672596
3.0,0.07653093,0.58108014,0.14381748
8.0,0.37329027,0.20362914,0.114118636
0.0,0.5705068,0.6898898,0.49046996
1.0,0.9095855,0.14450958,0.578275
6.0,0.97875595,0.916502,0.9438595
1.0,0.96617275,0.18900138,0.30746982
6.0,0.9505593,0.915353,0.941366
1.0,0.91602004,0.1409457,0.62879896
8.0,0.35085374,0.3068997,0.35517424
8.0,0.51978457,0.33372656,0.2676922
8.0,0.49110356,0.37347767,0.22838625
5.0,0.1734545,0.8141655,0.61690813
9.0,0.20378545,0.48630816,0.84254515
4.0,0.607217,0.26096952,0.92816037
2.0,0.78085864,0.43122488,0.17810574
5.0,0.13815877,0.8805518,0.7356338
7.0,0.118400514,0.041946173,0.6976382
1.0,0.89121103,0.108548164,0.67142606
3.0,0.10879502,0.5107288,0.19829789
3.0,0.18305394,0.5041722,0.2619807
1.0,0.82840157,0.14675546,0.64221954
3.0,0.31019947,0.4314686,0.27869058
1.0,0.87827003,0.13601416,0.60146
6.0,0.73388594,0.73989093,0.77402097
5.0,0.074196845,0.6525375,0.34356776
2.0,0.774266,0.2923849,0.072253585
9.0,0.117878705,0.3518542,0.83253187
6.0,0.8954994,0.81279016,0.6019794
5.0,0.118683994,0.8728169,0.6900757
8.0,0.39333236,0.29971522,0.29277986
9.0,0.08683613,0.3753702,0.8593358
6.0,0.94842625,0.8279043,0.80307233
0.0,0.6822815,0.8765203,0.24412504
1.0,0.856195,0.15201446,0.5073588
5.0,0.2073769,0.8756278,0.65579253
9.0,0.102379024,0.32081148,0.8914878
7.0,0.19535562,0.2334446,0.7050937
4.0,0.7798548,0.36374354,0.9424666
8.0,0.39729542,0.19755849,0.16060072
6.0,0.92652917,0.7684904,0.8008172
9.0,0.18590134,0.3778912,0.82030773
3.0,0.02594629,0.5678651,0.20063537
7.0,0.1498402,0.06488258,0.6705629
5.0,0.054018497,0.91344875,0.7315418
4.0,0.77465147,0.31973213,0.94121826
2.0,0.9133877,0.4021738,0.33837092
0.0,0.7615889,0.9008763,0.1755574
9.0,0.18549359,0.35614684,0.84113383
1.0,0.8612298,0.09189573,0.6325666
2.0,0.72993016,0.24964687,0.22738692
1.0,0.91580844,0.12335825,0.63994366
6.0,0.959358,0.8264835,0.90084445
0.0,0.78110147,0.9375819,0.12730452
1.0,0.8285253,0.10646978,0.5944997
1.0,0.91481805,0.12454575,0.5675812
2.0,0.9107326,0.25233495,0.11054498
5.0,0.065757155,0.9280038,0.7641598
9.0,0.12172374,0.42004898,0.8690437
6.0,0.9265599,0.8126452,0.9359735
7.0,0.21965668,0.0999251,0.5705156
9.0,0.25173676,0.5575671,0.8165797
0.0,0.62475955,0.6129505,0.23309952
6.0,0.9753136,0.9468204,0.9049629
9.0,0.23095667,0.4391669,0.8922671
1.0,0.88387036,0.117429554,0.5907628
9.0,0.29146343,0.46503344,0.5790574
1.0,0.89479834,0.12569284,0.5085254
0.0,0.77544916,0.9289609,0.20301053
4.0,0.69203323,0.27230382,0.96200335
4.0,0.4332205,0.34017736,0.83328426
2.0,0.8327967,0.40569055,0.15813527
5.0,0.2116386,0.77269167,0.5133873
0.0,0.7519357,0.88273764,0.29709566
0.0,0.6377844,0.8105649,0.2594577
3.0,0.08530462,0.5257477,0.18419716
1.0,0.92250943,0.116063535,0.5398003
6.0,0.99216735,0.9353285,0.8731463
2.0,0.88745815,0.42169815,0.20872262
9.0,0.09989101,0.3005246,0.8661735
5.0,0.2782203,0.8085381,0.79737186
0.0,0.79061705,0.9476202,0.070127696
2.0,0.8709643,0.12654114,0.059930414
2.0,0.87801754,0.329911,0.23935032
4.0,0.49750262,0.25650132,0.919889
3.0,0.2334975,0.5378389,0.3945324
6.0,0.6446502,0.7677619,0.72691375
2.0,0.6726533,0.4729867,0.16843852
1.0,0.9161093,0.11480281,0.6046764
2.0,0.82367074,0.4639652,0.2014955
4.0,0.6863168,0.27300313,0.96358967
4.0,0.75206614,0.34622645,0.945923
4.0,0.8771578,0.25875744,0.9800507
2.0,0.79509413,0.4573,0.24405304
3.0,0.07013273,0.49696493,0.23487067
0.0,0.63931394,0.86626554,0.18801141
0.0,0.80357945,0.9517485,0.14642447
0.0,0.7370838,0.9018954,0.13393939
5.0,0.03348744,0.91846716,0.74491405
0.0,0.78645873,0.8850512,0.20558473
0.0,0.79759246,0.7725628,0.33758077
0.0,0.4448959,0.8385051,0.18231896
2.0,0.90161896,0.41966614,0.5908666
2.0,0.8739714,0.3773944,0.54234356
2.0,0.78771317,0.34416354,0.21899801
2.0,0.8909789,0.24813429,0.071522504
8.0,0.41390327,0.33330262,0.19359425
1.0,0.7943599,0.12318006,0.59660345
5.0,0.089234084,0.878345,0.76945466
1.0,0.7462112,0.12029645,0.42702258
4.0,0.86370844,0.38457543,0.9421216
5.0,0.17817008,0.54805446,0.4207207
5.0,0.12351653,0.8735006,0.7426665
9.0,0.1739605,0.363797,0.8464931
2.0,0.77474016,0.6336405,0.32524267
8.0,0.4153159,0.26068017,0.13945952
0.0,0.78852105,0.9041866,0.12154868
4.0,0.75983346,0.27247947,0.91438794
0.0,0.7251657,0.92139494,0.17101726
0.0,0.59350455,0.8948432,0.26352054
3.0,0.16815835,0.4448585,0.263767
5.0,0.27826005,0.9033013,0.66532785
2.0,0.68636423,0.23516971,0.20802161
3.0,0.2712477,0.52909034,0.2688836
6.0,0.9779141,0.8911643,0.91741896
5.0,0.28619337,0.8816146,0.8852526
0.0,0.7193426,0.86104333,0.31568086
3.0,0.027314097,0.54950535,0.1409691
8.0,0.33643943,0.21122822,0.08790377
2.0,0.7346101,0.29805946,0.2311481
6.0,0.88092935,0.7926065,0.5957967
4.0,0.710676,0.28377366,0.96037793
2.0,0.8525163,0.4920734,0.07748324
7.0,0.12654236,0.037899107,0.5967922
7.0,0.15686902,0.033208877,0.5673224
2.0,0.9394227,0.5374811,0.19943619
8.0,0.40356684,0.33658957,0.26098222
4.0,0.58455426,0.320154,0.9461392
0.0,0.6011491,0.90284693,0.1663557
6.0,0.81438255,0.8195402,0.548875
0.0,0.8212426,0.9289688,0.13416457
9.0,0.08691269,0.2354607,0.7961136
5.0,0.1560826,0.70268613,0.43876016
2.0,0.6998676,0.23929366,0.15452012
1.0,0.917544,0.13518596,0.5727049
6.0,0.8939563,0.73358214,0.84604716
7.0,0.14720976,0.030159742,0.5925421
6.0,0.968323,0.88075143,0.9296993
3.0,0.047332376,0.61595917,0.18230358
3.0,0.146454,0.59122986,0.4002591
0.0,0.46757272,0.81529236,0.31001887
5.0,0.11050519,0.88385594,0.70372385
5.0,0.10181868,0.82863426,0.51659644
8.0,0.34660268,0.20892128,0.21818385
1.0,0.83098817,0.13638368,0.59707415
4.0,0.8108304,0.3080703,0.9382294
8.0,0.35225016,0.31764698,0.28824052
7.0,0.28600568,0.27262694,0.5591793
9.0,0.2849167,0.58517534,0.49403208
9.0,0.12785101,0.5466633,0.63679844
1.0,0.9316063,0.15351692,0.64469886
8.0,0.48686284,0.2627001,0.1416308
1.0,0.8486811,0.12221989,0.55070883
5.0,0.08144364,0.92486095,0.8575058
8.0,0.3111896,0.21168768,0.17732728
2.0,0.9157655,0.30422974,0.19723755
8.0,0.3567052,0.2831051,0.10739398
3.0,0.052472502,0.5956393,0.18976337
6.0,0.9870805,0.8044114,0.93957937
7.0,0.18405607,0.0906342,0.526313
2.0,0.9156432,0.32565993,0.057899117
5.0,0.18430677,0.67792034,0.46036935
9.0,0.23677763,0.43582544,0.77739143
5.0,0.21809968,0.8633983,0.67477244
1.0,0.94321835,0.10073814,0.62230045
1.0,0.72976,0.17522967,0.54675746
6.0,0.8174084,0.7023592,0.55235565
3.0,0.074472725,0.49635062,0.24721494
0.0,0.70093477,0.8551277,0.31038803
8.0,0.4318658,0.5004543,0.50705
6.0,0.9263865,0.779971,0.84991455
8.0,0.29082257,0.20701453,0.19344562
4.0,0.62295043,0.4128762,0.91617095
4.0,0.7962831,0.29704675,0.974375
1.0,0.8169303,0.18638664,0.5439579
0.0,0.65988797,0.84259486,0.16486916
2.0,0.84356904,0.30810034,0.09776485
5.0,0.17701519,0.8513585,0.7810749
8.0,0.441558,0.408055,0.40670955
2.0,0.45198917,0.51569283,0.20209119
0.0,0.7769232,0.8602003,0.12977502
0.0,0.58988494,0.9070487,0.15962031
4.0,0.70489377,0.2700832,0.9053891
4.0,0.6786016,0.41861248,0.9510242
3.0,0.35949707,0.56670743,0.27820674
2.0,0.95469975,0.3472483,0.06870681
5.0,0.09432474,0.7832067,0.5091403
6.0,0.8077699,0.6425342,0.7845037
6.0,0.9151303,0.8946373,0.567832
5.0,0.27031523,0.7459861,0.6796533
7.0,0.13530633,0.043520212,0.63477343
8.0,0.33409238,0.41963077,0.2585962
4.0,0.6694646,0.2504444,0.97969407
4.0,0.7137331,0.26078582,0.9654
8.0,0.26483968,0.35521853,0.6513135
5.0,0.052658916,0.8817626,0.6174249
9.0,0.080785066,0.29956716,0.7888355
1.0,0.9212123,0.074521065,0.67856836
2.0,0.8124827,0.42832792,0.31253186
8.0,0.30118093,0.14239562,0.049927652
3.0,0.25711572,0.5358848,0.29553783
7.0,0.17052561,0.06463677,0.64385056
7.0,0.21902555,0.07530722,0.5010254
5.0,0.44656068,0.69889,0.49538437
7.0,0.18938869,0.14238667,0.5963944
9.0,0.32175028,0.39103013,0.8147461
0.0,0.61305827,0.86177194,0.21625596
2.0,0.7467313,0.37499675,0.2723321
7.0,0.13038653,0.07830736,0.6488732
2.0,0.90539616,0.27349845,0.08698642
9.0,0.11227381,0.29366648,0.8289057
4.0,0.60559344,0.44148174,0.8721715
4.0,0.76719695,0.42189813,0.96374476
3.0,0.06566271,0.6185498,0.21580464
0.0,0.7661959,0.8729117,0.25444356
8.0,0.40437177,0.4718935,0.348625
3.0,0.38812393,0.4153691,0.3069212
4.0,0.80194235,0.35956326,0.93856716
1.0,0.8322313,0.10318169,0.5176305
6.0,0.7324685,0.8399094,0.6842242
6.0,0.8693348,0.7881687,0.6167576
4.0,0.7745033,0.23245978,0.95645386
6.0,0.86357784,0.86090595,0.6550715
9.0,0.41815835,0.45154163,0.80916536
6.0,0.9715932,0.9329518,0.9165177
6.0,0.97881174,0.7572438,0.6867339
8.0,0.3906659,0.23197559,0.10136837
1.0,0.94143575,0.10209584,0.60981125
4.0,0.4110795,0.2568668,0.9242101
3.0,0.02812177,0.53601724,0.18666732
3.0,0.054667056,0.49664134,0.22734922
8.0,0.48599657,0.16458803,0.10460076
4.0,0.82281786,0.3304673,0.9659269
2.0,0.93133545,0.34822518,0.048618793
4.0,0.77250135,0.3182759,0.9184233
4.0,0.5003142,0.44212842,0.8740549
9.0,0.08462483,0.26505452,0.74786043
