0,1,2,3
6.0,0.02200976,0.542064,0.09242746
5.0,0.33816367,0.9904716,0.04150313
5.0,0.25911707,0.96935797,0.12976831
7.0,0.89932555,0.12742835,0.79786944
5.0,0.3619522,0.83682793,0.31084064
7.0,0.7634578,0.11443442,0.7605417
3.0,0.96036136,0.9706052,0.1146023
6.0,0.12340549,0.5654461,0.36281478
5.0,0.38109595,0.87632406,0.19894448
6.0,0.04444152,0.5835339,0.15886864
9.0,0.6502991,0.02811253,0.042462647
5.0,0.23928836,0.9532093,0.10730916
8.0,0.49934477,0.5725368,0.08544785
8.0,0.4132125,0.68026567,0.0450449
5.0,0.27666384,0.9530324,0.1863921
4.0,0.12378913,0.24648395,0.06031272
7.0,0.7566805,0.33493507,0.7290286
5.0,0.20236969,0.9338833,0.08990428
3.0,0.96404046,0.9748893,0.083309025
2.0,0.8268854,0.36492163,0.047159433
8.0,0.62031436,0.43226898,0.14193067
1.0,0.7757125,0.78107023,0.9581194
7.0,0.91421664,0.20222598,0.8671296
6.0,0.019820064,0.49472493,0.031337798
7.0,0.9713533,0.34446394,0.9306872
4.0,0.13775983,0.083306134,0.0836736
9.0,0.69053125,0.06719193,0.2114012
4.0,0.1937109,0.05745396,0.024585843
5.0,0.27541015,0.905937,0.04895541
8.0,0.51670736,0.6827286,0.03976497
8.0,0.5047936,0.51051736,0.020401865
3.0,0.7368411,0.9653119,0.06762007
3.0,0.98039335,0.9336797,0.09914979
9.0,0.5974921,0.09838545,0.079312086
5.0,0.23971936,0.9365939,0.103085846
9.0,0.65926844,0.058655977,0.08944428
4.0,0.18971333,0.051379472,0.041224986
9.0,0.6737722,0.034645468,0.06631437
6.0,0.029223353,0.3481825,0.05061719
8.0,0.554836,0.62746215,0.00825718
6.0,0.19165814,0.59303343,0.20754215
2.0,0.98242617,0.28667676,0.02329269
2.0,0.9655392,0.31647873,0.054795623
8.0,0.6263264,0.54483813,0.0526177
6.0,0.19095713,0.63830936,0.28257382
9.0,0.7094884,0.06840962,0.092898995
3.0,0.81339836,0.6060157,0.31014705
9.0,0.6178606,0.13043478,0.19123834
0.0,0.23627052,0.43010363,0.7517842
2.0,0.9896814,0.24499154,0.020755291
5.0,0.20307383,0.9757999,0.09925309
8.0,0.5370059,0.6295177,0.009259373
0.0,0.14274594,0.23798314,0.94952166
7.0,0.9702167,0.105972975,0.86161256
2.0,0.98358315,0.30789107,0.05126068
7.0,0.9286885,0.12402558,0.90382916
1.0,0.6525511,0.74830604,0.93333006
0.0,0.33211446,0.39800084,0.59021974
6.0,0.013347805,0.6125437,0.06957051
1.0,0.63044125,0.77403116,0.93646806
3.0,0.8761679,0.9046007,0.08883956
7.0,0.9505917,0.09086281,0.93417096
7.0,0.8281769,0.18373302,0.8909575
3.0,0.9649211,0.9715109,0.050905377
5.0,0.3050456,0.9501476,0.1927728
7.0,0.9438659,0.16161743,0.9515563
7.0,0.9331743,0.1415816,0.4382975
6.0,0.033024788,0.6679452,0.041343957
2.0,0.9935385,0.25543487,0.016588867
9.0,0.53133,0.56907606,0.08570027
7.0,0.9320135,0.19467494,0.9442507
8.0,0.57816464,0.5722966,0.008521497
8.0,0.58674586,0.69401014,0.006712228
4.0,0.1765205,0.16274673,0.040362895
8.0,0.4732224,0.623319,0.029328078
5.0,0.1729981,0.96764255,0.03898436
8.0,0.56744516,0.56663376,0.049402922
8.0,0.69635785,0.41974974,0.075570226
0.0,0.1081706,0.29943493,0.97299933
4.0,0.14472073,0.2274709,0.09436485
3.0,0.9864996,0.97713107,0.09598768
5.0,0.29556727,0.9023781,0.2855292
5.0,0.22184914,0.95145476,0.27542984
5.0,0.21411529,0.91616005,0.22568241
2.0,0.99538004,0.26361182,0.027123868
6.0,0.029182017,0.5090024,0.12586135
3.0,0.96409565,0.748063,0.43645367
1.0,0.72790587,0.7736667,0.8763295
0.0,0.1395922,0.40069258,0.8751436
1.0,0.6732631,0.7331705,0.87663877
9.0,0.6740252,0.05292049,0.1316703
7.0,0.9112239,0.27176726,0.65747654
5.0,0.4293854,0.9040532,0.5051574
6.0,0.06607765,0.6010965,0.06372124
2.0,0.9625286,0.27109087,0.23212057
0.0,0.23877361,0.27974313,0.87779474
5.0,0.20356593,0.9735601,0.015888453
8.0,0.5912087,0.55721843,0.3559835
6.0,0.08094427,0.51796937,0.051266313
0.0,0.2433013,0.252362,0.93442404
4.0,0.107638866,0.042996168,0.06305048
2.0,0.740101,0.6684645,0.3847927
5.0,0.28793454,0.9068701,0.19370303
4.0,0.16891322,0.07413307,0.05925995
7.0,0.79395175,0.11451024,0.5645664
7.0,0.9731023,0.18281847,0.90631914
4.0,0.1509321,0.03378132,0.015735924
9.0,0.4924364,0.15082997,0.047000676
5.0,0.3037696,0.93685585,0.032649845
8.0,0.57757497,0.6247245,0.008740187
2.0,0.96642137,0.3346858,0.25207478
4.0,0.28176862,0.17201126,0.060800016
2.0,0.9590969,0.43661624,0.076995045
4.0,0.096386254,0.036898196,0.023290515
1.0,0.6280843,0.66577893,0.9439502
9.0,0.5981986,0.09119046,0.062632024
2.0,0.968508,0.30018133,0.089442074
8.0,0.64514244,0.5134764,0.049735934
8.0,0.5633247,0.48043233,0.30155635
3.0,0.9617527,0.9352436,0.10998511
1.0,0.6231824,0.7980768,0.9564153
6.0,0.37921292,0.7118684,0.22328195
8.0,0.55943906,0.5618101,0.026494443
6.0,0.0891549,0.5644905,0.055374384
8.0,0.6123333,0.49950385,0.04795152
2.0,0.8609425,0.3160217,0.116420746
6.0,0.008127481,0.5615077,0.027639776
3.0,0.9265107,0.8945475,0.23494965
6.0,0.066488475,0.5752188,0.19824982
4.0,0.26449254,0.10252786,0.087988615
1.0,0.7275648,0.7329477,0.9467349
6.0,0.3947627,0.54190546,0.28991258
2.0,0.9151225,0.16565508,0.12632102
8.0,0.53968674,0.65473855,0.10579577
5.0,0.32092354,0.94703555,0.107355416
3.0,0.76639605,0.8038181,0.2596028
9.0,0.7427076,0.0739311,0.1664635
4.0,0.15871653,0.04207927,0.034164637
2.0,0.9949659,0.31263065,0.034427613
8.0,0.50275,0.6200512,0.11244318
5.0,0.310198,0.9388187,0.1419512
1.0,0.7023719,0.71142113,0.9428364
5.0,0.19895843,0.9808641,0.041743606
1.0,0.6404679,0.7048601,0.91048354
9.0,0.5973389,0.032001436,0.08588925
1.0,0.67829305,0.62683415,0.9079962
8.0,0.6595621,0.45589375,0.18768907
2.0,0.9943793,0.26035696,0.073679805
9.0,0.58407784,0.08426005,0.07958153
8.0,0.51640636,0.60659564,0.021408409
2.0,0.8837209,0.51084816,0.16717106
6.0,0.12539023,0.5011111,0.075478435
7.0,0.8216417,0.14153498,0.8236568
9.0,0.64774966,0.03315258,0.10655701
1.0,0.60299414,0.78391486,0.90923077
0.0,0.16037175,0.28834963,0.94485825
4.0,0.098758936,0.13173425,0.05052325
9.0,0.69200504,0.0666385,0.15585917
7.0,0.93763083,0.08747983,0.8010774
9.0,0.4956487,0.10798231,0.10171312
6.0,0.04430607,0.5592162,0.09188652
8.0,0.61743283,0.49716765,0.16701671
1.0,0.58397675,0.6927702,0.6885211
4.0,0.3949514,0.2283442,0.3658699
4.0,0.39196002,0.09728858,0.031584263
3.0,0.9282112,0.92716324,0.11328977
9.0,0.49577123,0.28231275,0.16620299
9.0,0.65221643,0.08067766,0.14131308
6.0,0.06842995,0.5286582,0.11316407
1.0,0.6904804,0.6634376,0.9201337
7.0,0.8120276,0.030595422,0.88864803
6.0,0.09351674,0.70604694,0.067270696
9.0,0.74923337,0.08099985,0.19760066
1.0,0.5950985,0.7024212,0.8711513
3.0,0.94037324,0.81824815,0.1531826
1.0,0.6042322,0.826965,0.90882385
1.0,0.6100806,0.7140301,0.8980473
6.0,0.009313852,0.50795376,0.022057712
6.0,0.021695763,0.66741705,0.08972123
0.0,0.2692615,0.28754458,0.84330165
7.0,0.6352631,0.2696617,0.8085121
8.0,0.5475858,0.57438755,0.008118689
6.0,0.29012334,0.52838796,0.27340412
3.0,0.9826099,0.97874486,0.037162513
9.0,0.48379308,0.10223016,0.040162146
6.0,0.10215962,0.5051067,0.07748076
9.0,0.655347,0.06648445,0.07306367
6.0,0.0653106,0.57260853,0.13439894
5.0,0.15006855,0.9836823,0.04650554
9.0,0.66488504,0.05646339,0.081290364
1.0,0.7169215,0.594253,0.9255154
6.0,0.020999074,0.5039619,0.027099788
5.0,0.2353698,0.96244186,0.07275075
5.0,0.3281806,0.91588116,0.10001713
9.0,0.71180654,0.04121405,0.18874744
3.0,0.9567056,0.96561503,0.13191214
9.0,0.6762625,0.06991899,0.102379054
8.0,0.52608865,0.6201863,0.017038882
0.0,0.11458549,0.19880196,0.85470796
2.0,0.6707485,0.42563522,0.29690072
4.0,0.15367422,0.024893135,0.035939783
8.0,0.60039395,0.5750839,0.058498234
7.0,0.96745735,0.2440764,0.5323006
7.0,0.7777579,0.28128415,0.5318751
4.0,0.18266904,0.07170361,0.043262362
7.0,0.8096117,0.083428144,0.75354016
3.0,0.87433434,0.7041777,0.1301359
3.0,0.9683478,0.9302497,0.0924972
8.0,0.45747387,0.54119736,0.16576499
2.0,0.96520793,0.34732217,0.03856519
1.0,0.70989335,0.8476025,0.95627904
0.0,0.16878232,0.22853997,0.9570683
7.0,0.9236407,0.09665623,0.908389
3.0,0.8576331,0.9711523,0.12818947
1.0,0.7308166,0.7012825,0.9513792
3.0,0.92380047,0.9404321,0.118601024
4.0,0.07871163,0.17578092,0.11197165
6.0,0.0743804,0.5043417,0.07079178
4.0,0.32868665,0.17019579,0.11718345
3.0,0.97870755,0.96673965,0.068341374
0.0,0.16048786,0.27581054,0.933259
2.0,0.967184,0.2557506,0.16336289
2.0,0.7918912,0.4725576,0.5021461
0.0,0.23121163,0.34009898,0.8103241
8.0,0.55082446,0.6040988,0.027345538
2.0,0.9825723,0.30535358,0.0774737
2.0,0.9173619,0.23511577,0.13908124
3.0,0.9737158,0.94901717,0.10173693
9.0,0.68291116,0.098246306,0.118536115
7.0,0.97713697,0.053675085,0.9159026
0.0,0.10503751,0.23383638,0.97054267
4.0,0.098875076,0.06690729,0.029305845
2.0,0.9694294,0.28690773,0.289098
2.0,0.96544415,0.25363228,0.108097345
4.0,0.07226181,0.053174853,0.031991124
0.0,0.15012908,0.32726568,0.9371382
8.0,0.4111913,0.5818688,0.10927546
5.0,0.2971758,0.9463228,0.05128634
9.0,0.5425458,0.11132541,0.07420784
5.0,0.2083739,0.9267353,0.29627383
5.0,0.27420828,0.9752898,0.024742097
4.0,0.18313739,0.19879878,0.020770848
0.0,0.34404862,0.2013751,0.8822719
6.0,0.07098034,0.4031226,0.07137665
6.0,0.036197722,0.55563474,0.1103223
2.0,0.97156215,0.2692837,0.1381276
3.0,0.85863066,0.94804066,0.25236183
6.0,0.047859043,0.6049921,0.18306729
8.0,0.568902,0.5879389,0.018511474
2.0,0.89992166,0.41544503,0.17171374
2.0,0.9748763,0.3533292,0.06973761
5.0,0.21109536,0.9676455,0.098271996
4.0,0.0914703,0.035639346,0.033677876
0.0,0.21360618,0.27906364,0.7916957
7.0,0.91102123,0.110051304,0.8978764
3.0,0.9773921,0.9728353,0.08215675
5.0,0.41873848,0.8189117,0.19371185
7.0,0.6644737,0.13984635,0.7174911
2.0,0.833507,0.36797738,0.23828685
2.0,0.98873186,0.20699906,0.15201768
3.0,0.9793968,0.97625214,0.111190975
8.0,0.48983178,0.44429165,0.08532709
7.0,0.87530786,0.17580628,0.82936454
3.0,0.9627611,0.9169054,0.092116
2.0,0.7718767,0.35629058,0.19287932
7.0,0.850783,0.031077802,0.9522234
1.0,0.6296306,0.79346997,0.92660904
0.0,0.46682715,0.3099041,0.69514775
7.0,0.7575203,0.23210987,0.6574956
1.0,0.6304525,0.83650225,0.97121936
9.0,0.7035212,0.06846967,0.078588724
2.0,0.8509393,0.40115735,0.18387246
5.0,0.42770597,0.9088558,0.2540915
3.0,0.94035673,0.97223055,0.07405588
9.0,0.60760313,0.18404177,0.2622342
8.0,0.6156904,0.5449526,0.05788377
8.0,0.4759554,0.5261599,0.06746763
1.0,0.61415285,0.67667973,0.72366595
4.0,0.076779485,0.085704476,0.08123255
1.0,0.6191971,0.7783468,0.9527008
4.0,0.06379393,0.054752886,0.04357648
2.0,0.98311,0.37143078,0.10720369
6.0,0.042789996,0.5606166,0.06074494
6.0,0.018331796,0.34484893,0.07148811
4.0,0.1148901,0.031609446,0.022950858
2.0,0.973917,0.26335824,0.05566287
2.0,0.84741235,0.3473655,0.13668472
1.0,0.7477494,0.658543,0.9080845
9.0,0.7021993,0.031993568,0.10019803
9.0,0.7036735,0.098104864,0.10734391
1.0,0.59356815,0.70377636,0.9073199
2.0,0.98412246,0.35903534,0.07528415
2.0,0.7310435,0.51341146,0.22130704
3.0,0.97011805,0.7584754,0.22266406
6.0,0.26372588,0.63871527,0.30867314
0.0,0.34686273,0.19980535,0.8769417
9.0,0.6502814,0.12769347,0.12411997
6.0,0.012697488,0.6333033,0.033441693
1.0,0.70166147,0.6672742,0.96286273
3.0,0.896879,0.93694496,0.064000666
2.0,0.97167593,0.4192512,0.19110775
3.0,0.7991743,0.96198344,0.093019485
2.0,0.9830796,0.4645206,0.04295358
6.0,0.105855495,0.55716,0.16738331
7.0,0.95196265,0.06477299,0.9090266
1.0,0.5488537,0.6744205,0.8450912
5.0,0.28003478,0.9227766,0.12543541
1.0,0.67482895,0.84428746,0.9365949
0.0,0.09958944,0.19212654,0.95509315
2.0,0.9680284,0.35801387,0.20396376
9.0,0.65517867,0.07050717,0.12627447
7.0,0.6593883,0.1471481,0.7018951
2.0,0.9669473,0.4433717,0.6156785
4.0,0.12923703,0.059000522,0.049054027
7.0,0.9512003,0.10442805,0.9289242
2.0,0.9619728,0.374845,0.12480998
6.0,0.024753004,0.44937086,0.066215396
9.0,0.5167128,0.14320716,0.14660227
3.0,0.9011314,0.86831766,0.12739655
7.0,0.9726323,0.12438041,0.78453505
1.0,0.60962087,0.776999,0.93220586
1.0,0.6673006,0.7981732,0.94948936
1.0,0.72048974,0.71249616,0.9475076
2.0,0.946674,0.481691,0.08588225
6.0,0.028702289,0.5647764,0.062527955
5.0,0.48021364,0.9374527,0.14263144
1.0,0.5907514,0.65054035,0.7487242
1.0,0.6178074,0.76801354,0.92955244
9.0,0.7121461,0.06468356,0.04649937
9.0,0.6131413,0.12034154,0.20474946
1.0,0.6379329,0.80070615,0.931357
9.0,0.5853036,0.06515008,0.06631395
6.0,0.15504679,0.49481776,0.049042493
7.0,0.9478455,0.062639624,0.93697155
8.0,0.5623161,0.42630807,0.07824597
3.0,0.9762014,0.9752065,0.09584111
0.0,0.14430013,0.21454054,0.97559434
4.0,0.18385318,0.11099526,0.03654638
7.0,0.8998451,0.11787978,0.8591608
5.0,0.35578793,0.9784498,0.211467
2.0,0.83955574,0.45258266,0.23831618
3.0,0.9700887,0.94326586,0.08528602
3.0,0.8637339,0.9238312,0.09845507
5.0,0.20218638,0.97837466,0.07596421
6.0,0.12572506,0.67069656,0.17471406
0.0,0.1971055,0.22918469,0.9319843
9.0,0.6092596,0.039564997,0.0826495
3.0,0.9179946,0.9356239,0.16599932
9.0,0.6902951,0.11709532,0.12586817
6.0,0.051457345,0.57633674,0.038634926
7.0,0.9442313,0.34744644,0.8686632
9.0,0.6456369,0.106741786,0.08799234
9.0,0.6543751,0.054309368,0.04925245
9.0,0.6849297,0.06991425,0.1508328
1.0,0.7052781,0.7469213,0.9359053
6.0,0.07855642,0.43836305,0.084973395
6.0,0.056441247,0.5498644,0.10957095
1.0,0.6432283,0.82224756,0.88815635
2.0,0.9243294,0.47282708,0.11865419
1.0,0.6145781,0.7441212,0.9122585
9.0,0.7031009,0.031358033,0.10419348
0.0,0.17463931,0.46040142,0.9248053
7.0,0.809967,0.06830114,0.85786617
0.0,0.14706996,0.27429643,0.84188783
7.0,0.86300373,0.09327716,0.8632234
1.0,0.6920711,0.75345385,0.93341625
9.0,0.6293316,0.03581828,0.069420874
5.0,0.33457616,0.9567292,0.09451181
3.0,0.9374254,0.97507995,0.16408536
5.0,0.3001776,0.96258456,0.1283167
1.0,0.63140494,0.79839075,0.9260521
1.0,0.7080184,0.76556724,0.9064017
4.0,0.08645424,0.03140253,0.013812721
1.0,0.625844,0.65257955,0.9206449
0.0,0.243377,0.2551249,0.91581845
3.0,0.94017947,0.8920945,0.18885508
4.0,0.1047059,0.037999243,0.05603227
6.0,0.017606825,0.5459891,0.090732664
2.0,0.9562502,0.28160617,0.13898614
7.0,0.96423745,0.04131803,0.958786
7.0,0.7730876,0.050515473,0.77263415
0.0,0.34886336,0.31651998,0.79285824
0.0,0.10379711,0.42325065,0.9495264
9.0,0.6432638,0.071689814,0.11679456
3.0,0.9834882,0.98551524,0.08582798
7.0,0.87522364,0.16837311,0.61423624
5.0,0.42252898,0.8672414,0.25810796
9.0,0.60651565,0.11787364,0.18708128
6.0,0.07040313,0.45365706,0.081915766
3.0,0.8907529,0.9677806,0.20801854
2.0,0.9802265,0.2942382,0.11933565
9.0,0.59613866,0.050196946,0.066061884
1.0,0.7272378,0.8256956,0.91485476
1.0,0.62785065,0.77566564,0.91452235
3.0,0.9908565,0.95970976,0.16538692
2.0,0.98388684,0.29941738,0.103257746
2.0,0.9809046,0.23433104,0.05397448
0.0,0.18323722,0.27610856,0.92521155
6.0,0.023487478,0.6000942,0.06183979
7.0,0.9309995,0.26510584,0.6967634
3.0,0.9639256,0.92050934,0.108780354
7.0,0.8813427,0.30149525,0.7155733
3.0,0.97055554,0.8621075,0.17252284
2.0,0.9974772,0.22040015,0.011334032
3.0,0.98131526,0.9479173,0.1422472
9.0,0.49098635,0.09895623,0.050158232
0.0,0.20627412,0.32742253,0.92665005
0.0,0.18594792,0.31016034,0.8733541
9.0,0.49763936,0.49651107,0.10883251
7.0,0.9406692,0.07942125,0.90969634
4.0,0.1903184,0.27068388,0.11719391
6.0,0.132846,0.5961735,0.09753004
2.0,0.97921085,0.35646,0.19570789
3.0,0.9762913,0.8855642,0.13379166
0.0,0.23198941,0.33114135,0.8967441
8.0,0.5094124,0.6082062,0.09915042
9.0,0.68100345,0.045151234,0.0932048
7.0,0.7525399,0.17265779,0.6991733
1.0,0.57743514,0.7465683,0.8745692
0.0,0.14360735,0.14985093,0.86375046
7.0,0.7951543,0.06180775,0.8173217
5.0,0.2881276,0.88131785,0.13378692
8.0,0.47357535,0.6695973,0.020812452
9.0,0.71722674,0.1136767,0.12920615
6.0,0.04950261,0.5382494,0.22618893
0.0,0.0645296,0.21545744,0.52987087
9.0,0.69867635,0.032475978,0.10604787
8.0,0.65258664,0.5723563,0.03154528
9.0,0.6544525,0.09919816,0.087169826
7.0,0.8850095,0.04883656,0.78279096
0.0,0.1622679,0.2987193,0.93088245
5.0,0.3061484,0.96248716,0.1762994
7.0,0.9569643,0.062344015,0.8843258
2.0,0.9761938,0.2550519,0.13267303
0.0,0.14510575,0.16737503,0.9713208
8.0,0.5592833,0.6616271,0.0028844774
2.0,0.9142667,0.44003624,0.4298893
0.0,0.21793738,0.28705993,0.88547015
6.0,0.059887975,0.49935228,0.19551101
0.0,0.17476651,0.43431476,0.80940205
0.0,0.12595668,0.20102164,0.9717214
8.0,0.47080216,0.712869,0.019731551
8.0,0.5687511,0.51775205,0.027617842
8.0,0.42906582,0.49269512,0.06837121
8.0,0.55251026,0.5833582,0.06323826
1.0,0.6408688,0.8113848,0.9291303
7.0,0.57287294,0.45054644,0.5381933
7.0,0.9372425,0.06974283,0.93229795
4.0,0.076215446,0.066943824,0.08899301
6.0,0.24910435,0.58111054,0.31312135
6.0,0.023337334,0.5602625,0.073414505
2.0,0.9597148,0.28516,0.105348706
2.0,0.92942816,0.37723508,0.07151157
6.0,0.15826023,0.5798765,0.04934451
3.0,0.9445592,0.91059244,0.15262583
5.0,0.20197004,0.9814749,0.021764487
1.0,0.6471283,0.7213749,0.840991
5.0,0.3058586,0.96568847,0.12400663
9.0,0.6101127,0.090697825,0.11452356
4.0,0.31184894,0.1593363,0.11666304
5.0,0.17723197,0.98292226,0.015570164
9.0,0.5941707,0.081489205,0.16734058
5.0,0.21266404,0.9593504,0.07705948
2.0,0.907627,0.35947216,0.046211153
0.0,0.25734767,0.3679708,0.7899016
3.0,0.9705719,0.9350722,0.22724804
9.0,0.55345625,0.1104168,0.043756098
6.0,0.03805229,0.54068786,0.06142208
3.0,0.8403936,0.80651474,0.29107898
4.0,0.34309298,0.14374429,0.15086845
6.0,0.17007858,0.53491807,0.15741062
7.0,0.95449615,0.2878539,0.8830972
6.0,0.055313706,0.5101621,0.09363812
8.0,0.5372394,0.65261203,0.013763487
2.0,0.8941277,0.54268473,0.24707118
3.0,0.9616504,0.9619843,0.03421402
7.0,0.8837076,0.088180125,0.73304313
7.0,0.9525885,0.04772213,0.9082048
9.0,0.70096225,0.12382087,0.19621998
5.0,0.31834376,0.9753719,0.06536603
0.0,0.28001094,0.27981186,0.8568543
6.0,0.032045454,0.5018169,0.040054888
2.0,0.9898468,0.26563817,0.2689488
7.0,0.7894794,0.036511183,0.85580903
9.0,0.69106245,0.0512591,0.074299455
7.0,0.81169564,0.025770903,0.9080676
7.0,0.98784065,0.083090484,0.879655
0.0,0.14990327,0.43394494,0.858348
3.0,0.90277886,0.83125246,0.17570436
7.0,0.79611593,0.04135406,0.85163164
5.0,0.3878314,0.93333834,0.13144556
0.0,0.14391679,0.18047658,0.9681904
3.0,0.9743696,0.97018313,0.10786167
4.0,0.16780496,0.051459193,0.011957973
1.0,0.72267985,0.7881603,0.9196514
3.0,0.87590945,0.7303457,0.41031435
1.0,0.6744111,0.7194146,0.8518756
9.0,0.6329563,0.08424443,0.049626827
1.0,0.6566128,0.8232852,0.9417294
5.0,0.40611854,0.9233141,0.26031214
3.0,0.91810906,0.8315811,0.35860342
1.0,0.67594874,0.6350199,0.7840146
9.0,0.6822007,0.11031467,0.18243334
9.0,0.7214291,0.05224392,0.093779564
4.0,0.1062026,0.06668049,0.03268391
0.0,0.28761917,0.22811198,0.8981041
9.0,0.59714967,0.115867525,0.10953596
1.0,0.5861229,0.6446769,0.828835
4.0,0.34734175,0.089773744,0.105247766
5.0,0.26156867,0.95506656,0.0425888
7.0,0.8893894,0.29701853,0.50356734
9.0,0.63319445,0.2753266,0.26126015
4.0,0.14799646,0.051688015,0.016764611
1.0,0.5609245,0.65836674,0.87634575
3.0,0.9465126,0.9620851,0.026829302
3.0,0.948167,0.9247215,0.21138519
8.0,0.45004922,0.5484903,0.012677699
5.0,0.15102538,0.96342623,0.05012983
0.0,0.16030625,0.3651632,0.95310175
0.0,0.14391246,0.2106188,0.92149055
3.0,0.95843697,0.90644467,0.12548023
3.0,0.93341947,0.9364963,0.12658325
2.0,0.96056724,0.4558692,0.09656513
4.0,0.17322874,0.059086114,0.030159444
6.0,0.026723862,0.6841213,0.039125532
2.0,0.7838454,0.34374025,0.11939126
2.0,0.98228335,0.31988192,0.033417314
4.0,0.17994633,0.045045227,0.10338119
2.0,0.8943656,0.29309368,0.17899913
9.0,0.6782186,0.09625378,0.07232404
6.0,0.045523703,0.51166457,0.031841487
0.0,0.19333386,0.32796288,0.9030783
2.0,0.9865978,0.28875583,0.052188754
2.0,0.9781231,0.38574743,0.07074469
2.0,0.96786046,0.3340302,0.073093444
5.0,0.34653753,0.80710727,0.10739431
2.0,0.9644749,0.25393167,0.03277433
9.0,0.58040047,0.1297611,0.060545295
8.0,0.6703052,0.6188058,0.09496158
2.0,0.9330802,0.35107374,0.15580213
5.0,0.34761384,0.917426,0.2545422
1.0,0.74455404,0.6514415,0.9560243
2.0,0.9564495,0.3140123,0.14627701
8.0,0.55187976,0.62559897,0.021330863
2.0,0.9779209,0.4550379,0.1450609
9.0,0.5800196,0.08435935,0.104352415
3.0,0.99079835,0.92591023,0.049476713
5.0,0.19057828,0.9744849,0.043132007
1.0,0.6221463,0.76796544,0.9167845
1.0,0.6308352,0.76650405,0.91776663
3.0,0.9875936,0.9719096,0.07061279
3.0,0.72331166,0.54087496,0.13557425
4.0,0.13010299,0.09569597,0.07431221
4.0,0.5297602,0.09451133,0.08221629
3.0,0.95965326,0.9700738,0.14917031
8.0,0.6074838,0.5899586,0.1397545
3.0,0.9829044,0.97601295,0.054464936
6.0,0.059256792,0.47041437,0.070346475
0.0,0.15422538,0.119018376,0.96776134
0.0,0.32929778,0.3482174,0.72237897
2.0,0.9891988,0.39467016,0.05708638
3.0,0.8046179,0.85540074,0.1133647
7.0,0.9594309,0.17575678,0.96544075
9.0,0.58562654,0.073434204,0.07288858
9.0,0.62414765,0.0252724,0.06012392
